Ensembl	GeneSymbol	R1t0_5	R1t1	R1t2	R1t8	R1t16	R1t24	R1t30	R2t0_5	R2t1	R2t2	R2t8	R2t16	R2t24	R2t30
ENSG00000138107	ACTR1A	-0.02	-0.04	-0.08	-0.12	-0.47	-0.93	-1.29	0.02	0.04	0.07	-0.49	-0.66	-0.74	-0.79
ENSG00000138119	MYOF	0.04	0.08	0.15	0.39	0.32	0.43	0.51	-0.01	-0.03	-0.06	0.31	0	-0.21	-0.36
ENSG00000138663	COPS4	0.16	0.32	0.64	0.35	-0.09	-0.5	-0.8	0.04	0.07	0.15	-0.22	-0.46	-0.4	-0.33
ENSG00000138757	G3BP2	0.07	0.15	0.3	-0.05	-0.65	-0.47	-0.25	0.04	0.07	0.15	-0.51	-0.34	-0.55	-0.66
ENSG00000138758	Sep-11	0.13	0.26	0.5	0.25	0.07	0.41	0.72	0.06	0.13	0.26	0.03	-0.29	-0.53	-0.71
ENSG00000139180	NDUFA9	0.06	0.12	0.23	-0.17	0.13	0.62	1.02	0.09	0.18	0.36	0.86	0.6	0.4	0.26
ENSG00000139842	CUL4A	-0.08	-0.16	-0.32	-0.13	0.03	-0.12	-0.25	-0.02	-0.05	-0.11	-0.44	-0.35	-0.3	-0.27
ENSG00000139921	TMX1	-0.1	-0.21	-0.43	-0.32	-0.24	-0.03	0.14	-0.04	-0.07	-0.14	0.34	0.15	-0.05	-0.2
ENSG00000140575	IQGAP1	0.05	0.1	0.2	0.08	0	-0.13	-0.22	-0.01	-0.02	-0.03	-0.23	-0.35	-0.33	-0.29
ENSG00000140718	FTO	-0.06	-0.13	-0.25	-0.98	-1.15	-1.86	-2.35	-0.05	-0.1	-0.21	-0.84	-0.62	-0.47	-0.36
ENSG00000140988	RPS2	0.06	0.11	0.22	0.29	0.33	0.49	0.6	0	-0.01	-0.02	0.04	0.19	0.22	0.24
ENSG00000141076	CIRH1A	0.01	0.03	0.04	0.12	0.17	0.05	-0.05	0.13	0.27	0.54	0.85	0.67	0.62	0.61
ENSG00000141367	CLTC	0.01	0.02	0.04	-0.12	0.01	0.06	0.08	-0.04	-0.07	-0.15	-0.24	-0.18	-0.11	-0.07
ENSG00000141522	ARHGDIA	-0.06	-0.11	-0.21	0.01	-0.04	-0.13	-0.21	-0.06	-0.13	-0.28	-0.42	-0.52	-0.4	-0.29
ENSG00000141543	EIF4A3	0.07	0.14	0.28	0.09	0.07	0.23	0.38	-0.13	-0.25	-0.49	-0.06	0.03	-0.11	-0.22
ENSG00000141985	SH3GL1	-0.01	-0.02	-0.04	0.21	-0.42	-0.85	-1.16	-0.04	-0.09	-0.17	-0.03	-0.38	-0.56	-0.68
ENSG00000142507	PSMB6	0.01	0.02	0.04	0.09	-0.12	-0.33	-0.49	-0.03	-0.06	-0.12	-0.04	0.04	0.07	0.07
ENSG00000142534	RPS11	0.03	0.05	0.1	0.14	0.16	0.16	0.15	0.04	0.08	0.16	0.39	0.39	0.4	0.39
ENSG00000142676	RPL11	-0.03	-0.05	-0.1	-0.05	-0.02	0.05	0.11	-0.03	-0.06	-0.12	0.18	0.32	0.39	0.45
ENSG00000142937	RPS8	-0.01	-0.02	-0.04	-0.01	0	0.04	0.08	0.01	0.03	0.06	0.26	0.19	0.18	0.18
ENSG00000142949	PTPRF	0.56	1.12	2.26	1.41	1.82	1.47	1.13	-0.27	-0.54	-1.08	-1.43	-1.9	-1.78	-1.72
ENSG00000143222	UFC1	-0.05	-0.1	-0.19	-0.15	-0.39	-0.47	-0.52	-0.15	-0.29	-0.58	-1.19	-0.95	-0.93	-0.88
ENSG00000143321	HDGF	-0.02	-0.03	-0.05	0.03	-0.04	-0.1	-0.13	0	0.01	0.02	0.01	-0.15	-0.07	0.02
ENSG00000143569	UBAP2L	-0.03	-0.06	-0.1	-0.09	-0.61	-0.88	-1.06	0.02	0.03	0.06	-0.78	-0.94	-1.14	-1.3
ENSG00000143621	ILF2	0.04	0.09	0.18	0.19	0.03	-0.15	-0.28	-0.06	-0.13	-0.26	-0.12	-0.06	-0.41	-0.71
ENSG00000143742	SRP9	0.14	0.28	0.57	0.8	0.39	0.23	0.13	0.12	0.24	0.47	1.13	1.1	1.08	1.07
ENSG00000143815	LBR	-0.21	-0.42	-0.84	-0.12	-0.56	-0.87	-1.09	0.27	0.55	1.1	1	0.83	0.69	0.59
ENSG00000144524	COPS7B	0.26	0.52	1.03	1.09	1.98	1.72	1.53	0.14	0.28	0.56	1.01	0.73	0.97	1.22
ENSG00000145425	RPS3A	0.03	0.06	0.14	0.15	0.04	0.04	0.05	0.05	0.1	0.19	0.24	0.22	0.3	0.36
ENSG00000145907	G3BP1	0.06	0.13	0.26	0.01	-0.11	-0.18	-0.22	0.03	0.05	0.1	-0.12	-0.2	-0.15	-0.11
ENSG00000146701	MDH2	0.01	0.02	0.04	-0.02	0.06	0.11	0.14	-0.03	-0.06	-0.12	-0.08	-0.11	-0.14	-0.16
ENSG00000146963	LUC7L2	0.07	0.13	0.27	0.37	0.21	-0.01	-0.18	0.06	0.12	0.24	0.37	0.33	0.22	0.13
ENSG00000147164	SNX12	0.05	0.09	0.18	-0.5	-0.53	-0.76	-0.91	0.02	0.04	0.09	-0.69	-0.68	-0.65	-0.63
ENSG00000147403	RPL10	0.18	0.37	0.72	0.48	0.28	0.16	0.07	0.08	0.17	0.33	0.4	0.44	0.48	0.51
ENSG00000147604	RPL7	-0.01	-0.03	-0.05	-0.13	-0.01	0	0	0.03	0.05	0.1	0.18	0.25	0.26	0.25
ENSG00000148229	POLE3	-0.16	-0.32	-0.64	-0.97	-1.65	-1.61	-1.75	0.02	0.04	0.08	-0.47	-0.42	-0.35	-0.31
ENSG00000148334	PTGES2	0.1	0.21	0.4	0.48	0.28	0.49	0.68	0.02	0.05	0.11	0.58	0.34	0.11	-0.06
ENSG00000148843	PDCD11	0.32	0.63	1.27	1.8	1.59	1.48	1.42	0.07	0.13	0.27	0.16	-0.16	-0.54	-0.82
ENSG00000149136	SSRP1	0.01	0.01	0.03	0.1	-0.07	0.07	0.21	0.03	0.07	0.14	0.1	-0.14	-0.34	-0.49
ENSG00000149357	LAMTOR1	-0.23	-0.46	-0.92	-0.88	-1.39	-1.36	-1.3	-0.13	-0.25	-0.5	-1.41	-0.93	-1.26	-1.59
ENSG00000149485	FADS1	-0.1	-0.2	-0.42	-1.08	-0.79	-0.21	0.25	-0.13	-0.27	-0.54	0.17	-0.32	-0.98	-1.45
ENSG00000149806	FAU	0	0.01	0.02	-0.42	-0.29	-0.55	-0.78	0.02	0.04	0.08	-0.15	-0.27	-0.48	-0.65
ENSG00000150093	ITGB1	-0.24	-0.48	-0.96	-1.11	-1.01	-0.72	-0.49	-0.13	-0.26	-0.52	-0.75	-0.83	-0.9	-0.94
ENSG00000150995	ITPR1	-0.03	-0.05	-0.09	0.31	0.19	0.29	0.34	-0.03	-0.07	-0.15	0.44	0.37	0.28	0.22
ENSG00000153187	HNRNPU	0.05	0.1	0.2	0.08	0.11	0.13	0.13	0	0	-0.01	0.1	0.29	0.23	0.17
ENSG00000154473	BUB3	-0.03	-0.07	-0.14	-0.3	-0.42	-0.4	-0.38	0	0	-0.01	-0.62	-0.55	-0.76	-0.96
ENSG00000154719	MRPL39	0.13	0.25	0.5	0.03	0.49	0.68	0.8	0.08	0.16	0.32	0.09	-0.52	-1.33	-1.96
ENSG00000155506	LARP1	0.06	0.12	0.23	-0.3	-0.23	-0.37	-0.5	0.02	0.03	0.07	-0.82	-0.7	-0.5	-0.35
ENSG00000156026	MCU	0.08	0.15	0.3	0.48	0.24	0.04	-0.11	0.06	0.13	0.26	1.25	1.02	0.82	0.67
ENSG00000156467	UQCRB	-0.04	-0.09	-0.16	-0.19	-0.17	0.15	0.43	-0.02	-0.03	-0.06	0.63	0.39	0	-0.27
ENSG00000158941	KIAA1967	0.07	0.14	0.29	-0.21	-0.25	-0.65	-0.84	-0.07	-0.15	-0.29	-0.78	-0.63	-0.58	-0.55
ENSG00000159131	GART	-0.06	-0.12	-0.25	-0.32	-0.24	-0.18	-0.13	0	0	0.01	-0.13	-0.01	0.02	0.04
ENSG00000159352	PSMD4	0.09	0.18	0.37	0.06	0.01	-0.17	-0.32	0.01	0.03	0.06	0.09	-0.15	0.04	0.19
ENSG00000160200	CBS	0.01	0.02	0.03	-0.07	-0.26	-0.49	-0.67	0.07	0.14	0.28	-0.46	-0.42	-0.32	-0.24
ENSG00000160201	U2AF1	0.03	0.06	0.13	-0.06	-0.1	0.19	0.43	0	0	0.01	-0.11	0.41	0.15	0.01
ENSG00000160211	G6PD	0	0	0	-0.26	-0.27	-0.52	-0.68	0.03	0.06	0.13	-0.08	-0.03	0.02	0.06
ENSG00000160808	MYL3	0.19	0.39	0.78	0.25	0.01	-0.07	-0.11	0.11	0.22	0.46	0.44	0.01	-0.03	-0.01
ENSG00000161057	PSMC2	-0.11	-0.22	-0.43	-0.53	-0.7	-0.9	-1.05	-0.01	-0.02	-0.03	-0.29	-0.14	-0.03	0.05
ENSG00000161533	ACOX1	0.21	0.43	0.85	0.98	0.86	0.69	0.56	-0.12	-0.23	-0.48	0	0.11	-0.05	-0.19
ENSG00000161970	RPL26	0.07	0.15	0.3	0.37	0.31	0.32	0.35	0.14	0.28	0.57	0.62	0.86	0.68	0.64
ENSG00000162244	RPL29	-0.18	-0.35	-0.69	-0.26	-0.35	-0.18	-0.02	-0.03	-0.05	-0.11	0.18	-0.06	-0.33	-0.54
ENSG00000162368	CMPK1	0.15	0.29	0.58	0.5	0.33	0.14	-0.01	0.06	0.12	0.23	-0.28	-0.15	-0.11	-0.09
ENSG00000162521	RBBP4	-0.09	-0.18	-0.36	-0.57	-0.58	-0.6	-0.61	0.01	0.02	0.05	-0.28	-0.43	-0.68	-0.88
ENSG00000163382	APOA1BP	0.1	0.19	0.39	-0.16	0.04	0.15	0.22	0.07	0.13	0.27	-0.47	-0.03	0.58	1.05
ENSG00000163399	ATP1A1	0.09	0.18	0.35	0.3	0.43	0.58	0.7	0	0	0.01	0.04	-0.01	-0.03	-0.04
ENSG00000163466	ARPC2	0.06	0.12	0.24	0.38	0.43	-0.05	-0.38	-0.09	-0.17	-0.34	-0.4	-0.78	-0.36	-0.14
ENSG00000163636	PSMD6	0.05	0.1	0.2	0.27	0.03	-0.05	-0.1	-0.09	-0.17	-0.34	-0.46	-0.29	-0.23	-0.19
ENSG00000163931	TKT	-0.08	-0.16	-0.31	-0.15	-0.27	-0.35	-0.39	-0.01	-0.01	-0.01	-0.07	-0.01	0.04	0.08
ENSG00000164346	NSA2	-0.42	-0.84	-1.68	-1.6	-1.98	-2.27	-2.47	-0.1	-0.2	-0.4	-0.87	-1.33	-1.5	-1.59
ENSG00000164828	UNC84A	0.28	0.55	1.11	0.72	0.71	0.62	0.54	-0.03	-0.06	-0.12	0.21	0	-0.52	-0.9
ENSG00000164916	FOXK1	0.1	0.2	0.39	0	0	-0.59	-0.95	0.06	0.12	0.26	-0.36	-0.38	-0.48	-0.57
ENSG00000164985	PSIP1	0.03	0.06	0.11	0.19	-0.21	-0.27	-0.29	0.14	0.28	0.56	0.28	-0.07	-0.5	-0.82
ENSG00000165119	HNRNPK	0.02	0.05	0.1	0.14	0.04	-0.03	-0.08	-0.06	-0.12	-0.24	-0.32	-0.28	-0.31	-0.33
ENSG00000165271	NOL6	-0.12	-0.23	-0.46	-0.06	-0.05	0.09	0.21	0.14	0.29	0.58	0.02	0.04	-0.08	-0.16
ENSG00000165609	NUDT5	-0.03	-0.07	-0.14	-0.41	-0.3	-0.46	-0.6	-0.08	-0.16	-0.31	-0.26	-0.19	-0.09	-0.01
ENSG00000165629	ATP5C1	0.16	0.32	0.65	0.88	1.02	1.38	1.67	0.03	0.06	0.13	0.76	0.64	0.37	0.16
ENSG00000165688	PMPCA	0.02	0.03	0.06	0.2	-0.15	-0.54	-0.83	0.16	0.32	0.64	0.57	-0.1	-0.56	-0.94
ENSG00000165733	BMS1	-0.19	-0.39	-0.78	-0.48	-1.15	-1.81	-2.31	-0.03	-0.07	-0.14	0.29	-0.21	-0.53	-0.74
ENSG00000165916	PSMC3	0.08	0.17	0.34	0.06	-0.03	-0.24	-0.39	-0.06	-0.12	-0.23	-0.5	-0.45	-0.38	-0.32
ENSG00000167283	ATP5L	0.01	0.02	0.04	0.03	0.06	0.32	0.53	0	0	0.01	0.49	0.53	0.49	0.45
ENSG00000167461	RAB8A	0.06	0.11	0.22	-0.06	-0.17	0.19	0.39	0.08	0.16	0.33	0.99	0.55	0.44	0.4
ENSG00000167815	PRDX2	-0.04	-0.08	-0.16	-0.25	-0.05	-0.03	-0.03	-0.05	-0.09	-0.17	-0.08	-0.05	0.07	0.16
ENSG00000167863	ATP5H	0.05	0.11	0.21	0.46	0.36	0.55	0.72	0.08	0.16	0.32	0.89	0.78	0.66	0.58
ENSG00000168291	PDHB	0.2	0.4	0.8	0.8	0.68	0.75	0.78	0.04	0.08	0.16	0.84	0.42	0.2	0.05
ENSG00000168393	DTYMK	-0.12	-0.24	-0.48	-0.31	-0.54	-0.63	-0.68	-0.01	-0.02	-0.04	-0.64	-0.6	-0.56	-0.53
ENSG00000169045	HNRNPH1	0.01	0.02	0.04	-0.03	-0.01	0.13	0.24	-0.04	-0.08	-0.17	0.08	-0.05	-0.02	0.01
ENSG00000169100	SLC25A6	0.16	0.33	0.64	0.79	0.63	0.89	1.13	0.09	0.18	0.37	0.95	0.84	0.75	0.7
ENSG00000169627	BOLA2	-0.11	-0.22	-0.43	-0.61	-0.47	-0.35	-0.25	-0.02	-0.05	-0.09	-0.28	-0.23	-0.21	-0.19
ENSG00000169727	GPS1	0.03	0.06	0.11	-0.14	-0.39	-0.64	-0.82	-0.13	-0.26	-0.53	-0.24	-0.31	-0.28	-0.27
ENSG00000169764	UGP2	-0.23	-0.46	-0.93	-0.86	-0.86	-0.71	-0.58	0.05	0.1	0.19	-0.26	-0.08	0.08	0.2
ENSG00000170027	YWHAG	-0.06	-0.12	-0.24	0.09	0.1	0.06	0.03	-0.04	-0.08	-0.16	-0.07	0.15	0.28	0.37
ENSG00000170144	HNRNPA3	0.28	0.56	1.12	0.91	1.04	1.18	1.28	0	-0.01	-0.03	0.25	0.34	0.15	0.01
ENSG00000170445	HARS	-0.03	-0.07	-0.13	-0.24	-0.62	-0.98	-1.25	0.01	0.01	0.01	-0.44	-0.26	-0.26	-0.28
ENSG00000170759	KIF5B	0.03	0.06	0.13	-0.18	-0.46	-0.79	-1.04	-0.02	-0.04	-0.07	-0.64	-0.72	-0.73	-0.74
ENSG00000170876	TMEM43	0.04	0.08	0.16	0.37	0.4	0.57	0.71	0.03	0.07	0.15	0.65	0.54	0.32	0.16
ENSG00000170889	RPS9	0.11	0.22	0.45	0.5	0.39	0.37	0.37	-0.01	-0.01	-0.02	0.45	0.47	0.54	0.59
ENSG00000171490	RSL1D1	0.08	0.17	0.33	0.47	0.26	0.28	0.31	0.03	0.07	0.14	0.43	0.11	-0.08	-0.21
ENSG00000171497	PPID	-0.06	-0.13	-0.27	0.47	-0.14	-0.5	-0.74	-0.07	-0.15	-0.31	-0.74	-0.47	-0.54	-0.61
ENSG00000171530	TBCA	0.02	0.04	0.08	-0.19	-0.15	-0.3	-0.38	0.01	0.03	0.05	0.13	0.02	-0.06	-0.11
ENSG00000171858	RPS21	0.16	0.32	0.64	0.78	0.63	0.58	0.55	0.06	0.12	0.24	0.13	0.03	0.04	0.05
ENSG00000171863	RPS7	-0.01	-0.01	-0.01	0.08	0.21	0.22	0.25	0.06	0.11	0.23	0.14	0.17	0.14	0.11
ENSG00000172053	QARS	0.02	0.04	0.07	-0.56	-0.59	-0.65	-0.7	-0.06	-0.12	-0.24	-0.62	-0.43	-0.37	-0.31
ENSG00000172115	CYCS	-0.35	-0.71	-1.4	-0.85	-0.31	-0.63	-0.95	-0.15	-0.31	-0.62	-0.5	-0.36	-0.55	-0.69
ENSG00000172270	BSG	-0.02	-0.03	-0.05	-0.23	0.05	0.46	0.78	-0.04	-0.09	-0.18	0.39	0.27	0.34	0.4
ENSG00000172531	PPP1CA	0	0	0	-0.29	-0.13	-0.19	-0.26	0.02	0.03	0.06	0.25	0.09	-0.03	-0.12
ENSG00000172809	RPL38	0.07	0.14	0.28	0.19	0.25	0.32	0.37	0.05	0.09	0.17	0.53	0.44	0.45	0.45
ENSG00000173457	PPP1R14B	-0.02	-0.03	-0.04	0.08	-0.09	-0.05	0	-0.1	-0.21	-0.42	-0.95	-1.12	-0.81	-0.65
ENSG00000173465	SSSCA1	-0.11	-0.21	-0.42	-0.29	-0.82	-1.41	-1.86	-0.03	-0.05	-0.1	-0.27	-0.12	0.2	0.44
ENSG00000173674	EIF1AX	0.19	0.37	0.75	0.21	0.6	0.81	0.95	0.09	0.19	0.38	0.82	0.55	0.5	0.48
ENSG00000173692	PSMD1	0.05	0.11	0.23	-0.24	-0.02	-0.04	-0.07	0	0	0.01	-0.38	-0.31	-0.28	-0.26
ENSG00000174437	ATP2A2	0.12	0.24	0.48	0.46	0.53	0.76	0.92	0.02	0.04	0.08	0.67	0.62	0.58	0.55
ENSG00000174607	UGT8	-0.01	-0.02	-0.04	0.45	-0.39	-0.2	-0.14	0.12	0.23	0.46	-0.32	0.11	0.15	0.16
ENSG00000174748	RPL15	0.02	0.05	0.09	0.14	0.1	0.18	0.25	-0.01	-0.02	-0.04	0.35	0.39	0.4	0.4
ENSG00000175166	PSMD2	0.02	0.04	0.08	-0.42	-0.35	-0.21	-0.09	-0.06	-0.13	-0.26	-0.91	-0.91	-0.86	-0.84
ENSG00000175416	CLTB	-0.38	-0.76	-1.51	-1.31	-1.02	-1.68	-2.03	-0.17	-0.35	-0.71	-0.57	-0.6	-0.86	-1.07
ENSG00000175792	RUVBL1	-0.03	-0.06	-0.11	-0.06	0.12	-0.06	-0.2	0.01	0.03	0.05	-0.12	0.01	0.06	0.09
ENSG00000175793	SFN	-0.06	-0.13	-0.25	-0.56	-0.48	-0.37	-0.28	-0.04	-0.09	-0.18	-0.62	-0.74	-0.79	-0.84
ENSG00000176393	RNPEP	-0.06	-0.11	-0.23	-0.26	-0.76	-0.84	-0.97	-0.06	-0.12	-0.23	-0.68	-0.67	-0.63	-0.6
ENSG00000176986	SEC24C	-0.05	-0.1	-0.19	-0.28	-0.35	-0.37	-0.39	-0.01	-0.02	-0.05	-0.69	-0.53	-0.46	-0.39
ENSG00000177600	RPLP2	0	0	0	-0.03	0.01	-0.13	-0.25	-0.03	-0.06	-0.12	-0.22	-0.25	-0.32	-0.38
ENSG00000177885	GRB2	-0.09	-0.17	-0.32	-0.92	-1.14	-1.42	-1.63	-0.17	-0.34	-0.67	-1.03	-0.9	-0.63	-0.41
ENSG00000177954	RPS27	0.09	0.18	0.35	0.27	0.37	0.45	0.5	0.02	0.03	0.07	-0.06	-0.09	0.07	0.21
ENSG00000178952	TUFM	0.06	0.11	0.23	0.29	0.44	0.65	0.82	0.06	0.12	0.24	0.47	0.6	0.48	0.37
ENSG00000179091	CYC1	0.06	0.12	0.25	0.04	-0.31	-0.09	0.11	0.06	0.12	0.24	-0.49	-0.44	-0.59	-0.7
ENSG00000179115	FARSA	0.22	0.45	0.91	0.2	0.42	0.52	0.6	0.07	0.14	0.29	-0.19	-0.06	0.04	0.12
ENSG00000179218	CALR	0.07	0.14	0.27	0.26	0.71	1.15	1.48	0	0	0.01	0.66	0.93	1.1	1.22
ENSG00000179950	PUF60	0.01	0.02	0.05	0.01	-0.07	-0.11	-0.14	-0.02	-0.05	-0.09	-0.17	-0.37	-0.6	-0.76
ENSG00000180900	SCRIB	-0.02	-0.05	-0.1	0.6	-0.19	-0.96	-1.53	0	0	0	-0.35	-0.72	-1.13	-1.44
ENSG00000180957	PITPNB	-0.05	-0.11	-0.23	0.29	-0.31	-0.69	-0.94	-0.08	-0.16	-0.31	-0.95	-0.78	-0.67	-0.59
ENSG00000180992	MRPL14	0	0	0	0.26	-0.09	0.15	0.4	0.07	0.13	0.27	0.92	0.72	0.63	0.56
ENSG00000181163	NPM1	0.11	0.21	0.41	0.03	0.08	0.22	0.34	0.15	0.31	0.61	0.63	0.63	0.3	0.1
ENSG00000182307	C8orf33	0.11	0.22	0.43	0.52	-0.12	-0.81	-1.33	0.11	0.23	0.45	-0.44	-0.13	0.14	0.33
ENSG00000183207	RUVBL2	-0.02	-0.04	-0.08	0.01	0.01	-0.34	-0.48	0.01	0.02	0.05	-0.27	-0.1	-0.07	-0.06
ENSG00000183431	SF3A3	-0.21	-0.41	-0.81	-0.49	-0.63	-0.73	-0.8	-0.05	-0.11	-0.22	-0.59	-0.42	-0.26	-0.13
ENSG00000185608	MRPL40	-0.07	-0.13	-0.27	-0.04	0.05	-0.08	-0.2	-0.02	-0.05	-0.11	0.67	0.57	0.61	0.66
ENSG00000185651	UBE2L3	-0.03	-0.06	-0.12	-0.2	-0.45	-0.7	-0.88	-0.05	-0.11	-0.22	-0.98	-1.01	-0.88	-0.77
ENSG00000185896	LAMP1	0.08	0.16	0.32	0.47	0.22	0.21	0.24	0.02	0.04	0.08	-0.32	-0.16	-0.04	0.04
ENSG00000186298	PPP1CC	-0.15	-0.29	-0.59	-0.28	-0.91	-1.81	-2.51	0.08	0.15	0.3	-0.24	-0.82	-1.4	-1.84
ENSG00000186468	RPS23	-0.06	-0.13	-0.25	-0.06	0.03	0.18	0.29	0.04	0.08	0.17	0.05	0.1	0.09	0.08
ENSG00000187514	PTMA	-0.17	-0.35	-0.7	-0.46	-0.87	-0.48	-0.16	-0.07	-0.14	-0.28	0.12	-0.31	-0.29	-0.27
ENSG00000188021	UBQLN2	-0.11	-0.22	-0.45	-0.07	-0.53	-0.91	-1.2	-0.15	-0.3	-0.61	-0.65	-0.99	-1	-0.99
ENSG00000188643	S100A16	-0.08	-0.15	-0.32	-0.27	-0.69	-0.74	-0.74	0.22	0.44	0.87	0.36	0.04	0.09	0.14
ENSG00000188846	RPL14	-0.03	-0.07	-0.14	0.25	0.4	0.27	0.15	0.12	0.24	0.48	0.42	0.35	0.39	0.44
ENSG00000189306	RRP7A	-0.15	-0.29	-0.58	-0.12	-0.33	-0.62	-0.81	-0.02	-0.05	-0.09	0.01	-0.13	-0.35	-0.52
ENSG00000196262	PPIA	-0.01	-0.03	-0.06	-0.06	-0.01	-0.25	-0.47	0.04	0.08	0.15	0.16	0.11	0.23	0.35
ENSG00000196531	NACA	-0.02	-0.05	-0.09	-0.48	-0.48	-0.8	-0.92	-0.04	-0.09	-0.18	-0.22	0	0.2	0.35
ENSG00000196924	FLNA	0.05	0.1	0.2	0.16	-0.06	-0.19	-0.28	0.05	0.1	0.2	0.19	-0.22	-0.42	-0.55
ENSG00000197498	RPF2	-0.22	-0.44	-0.87	0.1	-0.58	-0.34	-0.07	0.06	0.13	0.26	0.45	0.41	0.13	-0.02
ENSG00000197956	S100A6	-0.17	-0.35	-0.7	-0.25	-1.03	-1.82	-2.41	0.12	0.24	0.48	0.03	-0.11	-0.28	-0.42
ENSG00000197958	RPL12	-0.01	-0.01	-0.03	0.38	0.33	0.27	0.23	0	0.01	0.02	0.2	0.14	0.07	0.02
ENSG00000198034	RPS4X	0.06	0.11	0.23	0.21	0.29	0.4	0.48	0.01	0.02	0.05	0.22	0.23	0.2	0.18
ENSG00000198492	YTHDF2	-0.09	-0.18	-0.35	-0.11	-0.55	-0.97	-1.28	0.02	0.04	0.09	0.63	0.3	0.25	0.17
ENSG00000198612	COPS8	-0.05	-0.1	-0.2	-0.39	-0.5	-0.74	-0.94	-0.01	-0.01	-0.01	-0.38	-0.58	-0.51	-0.43
ENSG00000198755	RPL10A	0.01	0.02	0.05	0.08	-0.17	-0.29	-0.4	0.02	0.05	0.1	0.27	0.29	0.31	0.32
ENSG00000198898	CAPZA2	0	-0.01	0	-0.03	-0.06	-0.31	-0.51	0.04	0.09	0.18	-0.07	-0.32	-0.6	-0.8
ENSG00000198900	TOP1	0.03	0.06	0.13	0.24	0.18	0.2	0.23	0.07	0.15	0.3	0.36	0.26	0.1	-0.02
ENSG00000203667	COX20	0.42	0.85	1.67	1.16	0.38	0.49	0.66	0.15	0.31	0.62	0.54	0.63	0.36	0.15
ENSG00000204628	GNB2L1	0.08	0.15	0.31	0.15	0.05	0.02	-0.02	-0.01	-0.02	-0.04	-0.04	-0.02	-0.08	-0.14
ENSG00000205339	IPO7	0	0	0	-0.21	0.08	-0.03	-0.15	-0.06	-0.12	-0.24	-0.59	-0.5	-0.47	-0.46
ENSG00000211456	SACM1L	0.08	0.16	0.31	0.02	-0.13	0.21	0.49	-0.04	-0.08	-0.16	-0.14	-0.28	-0.57	-0.79
ENSG00000213639	PPP1CB	-0.03	-0.06	-0.12	-0.36	-0.43	-0.3	-0.19	0.17	0.34	0.68	0.13	0.23	0.16	0.09
ENSG00000213741	RPS29	0.21	0.42	0.84	0.21	0.4	0.57	0.69	0.08	0.16	0.32	-0.11	-0.24	-0.37	-0.47
ENSG00000233927	RPS28	0.07	0.14	0.28	0.13	0.45	0.15	0.01	0.18	0.37	0.74	0.54	0.39	0.54	0.66
ENSG00000240972	MIF	-0.03	-0.05	-0.09	-0.21	-0.16	-0.25	-0.32	0.02	0.05	0.09	0.09	0.16	0.36	0.53
ENSG00000241343	RPL36A	-0.02	-0.05	-0.09	-0.27	-0.37	-0.72	-0.96	0	0.01	0.02	0.42	0.19	0.03	-0.09
ENSG00000241837	ATP5O	0.07	0.14	0.28	0.45	0.35	0.6	0.82	0.13	0.26	0.52	0.63	0.49	0.44	0.41
ENSG00000242372	EIF6	-0.07	-0.14	-0.27	-0.21	-0.08	-0.3	-0.5	-0.02	-0.05	-0.1	-0.46	-0.36	-0.16	-0.01
ENSG00000242485	MRPL20	-0.07	-0.15	-0.29	0.01	-0.06	0.3	0.51	0.11	0.22	0.43	0.53	0.37	0.07	-0.16
ENSG00000249915	PDCD6	0.07	0.14	0.29	-0.05	-0.32	-0.51	-0.65	-0.09	-0.18	-0.37	-0.88	-1.12	-1.17	-1.18
ENSG00000257727	CNPY2	0	0.01	0.02	-0.04	-0.06	-0.05	-0.04	0.07	0.14	0.28	0.12	-0.04	0.16	0.34
